,index,Zr,Nb,Mo,Ti,Cr,RF - Phase prediction from EBSD class,RF - Phase prediction from XRD class,RF - CI prediction,RF - IQ prediction,RF - Young Modulus prediction (GPa),RF - Hardness prediction (GPa),C,x,deltaH,E2/H
289,compo_87043,8.0,0.0,78.0,0.0,14.000000000000002,1.0,1,0.5886100287677253,79401.43839714288,302.4896683878831,15.503830449951026,1.3649488855984462,1.371740405265501,0.6668317868720878,5901.767294010916
290,compo_1248,0.0,0.0,78.0,0.0,22.0,1.0,1,0.6885756042201061,91810.61912999999,321.50283377523533,15.494971995084242,1.4207868006606719,1.410896715286192,0.6803777737356249,6670.813742567506
291,compo_24596,2.0,0.0,72.0,0.0,26.0,1.0,1,0.6021082704994712,79764.58660984128,310.3267870814456,15.396858869570766,1.3950401527509684,1.392656434879768,0.6742448386793759,6254.698805521857
292,compo_3673,0.0,4.0,64.0,0.0,32.0,1.0,1,0.2187496292801322,52773.159436428585,309.3644304147249,15.378545087419205,1.3934155474684349,1.3915067380567991,0.6738635866644318,6223.368352583761
293,compo_2430,0.0,2.0,64.0,0.0,34.0,1.0,1,0.2042149389888624,52495.17410309523,310.33684886454944,15.375400802682847,1.3964657889844259,1.393646336565491,0.6746046190428598,6263.834094417448
294,compo_24610,2.0,0.0,74.0,0.0,24.0,1.0,1,0.6437386545201061,84202.0191881746,310.72853077806235,15.340969958662686,1.3998540171611034,1.3960104402381064,0.6754475171892601,6293.749358721118
295,compo_46673,4.0,0.0,74.0,0.0,22.0,1.0,1,0.6407142786812171,83838.58169293651,297.12398232659336,15.333364872463706,1.3598122267126305,1.3681020588718864,0.6656840930539439,5757.552996873857
296,compo_46685,4.0,0.0,76.0,0.0,20.0,1.0,1,0.6745040243367725,90713.04214666666,301.3225208550495,15.327277413722156,1.3728980840922649,1.3771587470743945,0.6689007676620938,5923.769703101664
297,compo_24623,2.0,0.0,76.0,0.0,22.0,1.0,1,0.6797237381978838,91139.46712761905,321.31873493206496,15.327186445806436,1.4311868360706643,1.4182194696319268,0.6829748245398196,6736.1175375139355
298,compo_24635,2.0,0.0,78.0,0.0,20.0,1.0,1,0.6885756042201061,92331.15415571428,322.2406757275011,15.319866073142178,1.4342704716929404,1.4204203492521552,0.6837137716663182,6778.065330176783
299,compo_46696,4.0,0.0,78.0,0.0,18.0,1.0,1,0.6877634004478836,91803.37896047617,301.2207343831285,15.30774910636528,1.3738660365869144,1.3778209678051687,0.6691508543838748,5927.3202214022585
300,compo_2448,0.0,2.0,66.0,0.0,32.0,1.0,1,0.21349316283330685,53035.27622309524,310.3379625686287,15.29129501905421,1.4019595701475642,1.3974666207812367,0.6759898275433163,6298.331886948608
301,compo_3690,0.0,4.0,66.0,0.0,30.0,1.0,1,0.22618117056902104,53313.261556428566,309.32260739099684,15.288825999312243,1.3991487187073186,1.3954867755635385,0.6753123709169288,6258.196374755584
302,compo_1260,0.0,0.0,80.0,0.0,20.0,1.0,1,0.6896940897534395,96779.09960619047,323.8148680661241,15.280482350523414,1.4412830699051336,1.4254256290840837,0.6854056940557066,6862.091547593695
303,compo_87051,8.0,0.0,80.0,0.0,12.0,1.0,1,0.5897512207603177,81720.97178095239,303.5339163455231,15.279646652030857,1.3826278932309992,1.3839073807234468,0.6713089796967259,6029.775456869312
304,compo_67482,6.0,0.0,78.0,0.0,16.0,1.0,1,0.5907359522687834,79401.43839714288,302.83972421310926,15.266782332453698,1.3813961083729562,1.3830413504550214,0.6710175014704313,6007.2840867399755
305,compo_25773,2.0,2.0,64.0,0.0,32.0,1.0,1,0.2307233438144829,54105.630501767664,309.9953834610586,15.24417084933988,1.4040463654287016,1.3989123962975725,0.6765253610506403,6303.861240923448
306,compo_67472,6.0,0.0,76.0,0.0,18.0,1.0,1,0.5787902132248681,78311.10158333334,301.8606622740192,15.238801362312731,1.3802968434821001,1.3822602798414405,0.6707684092207942,5979.463690225607
307,compo_26966,2.0,4.0,64.0,0.0,30.0,1.0,1,0.229947813625594,54155.19929986291,308.83680430860704,15.237283939218669,1.401101829529016,1.3968341098264156,0.675819265515365,6259.657040980737
308,compo_25790,2.0,2.0,66.0,0.0,30.0,1.0,1,0.24091609552559398,54590.98372652957,310.0651561653424,15.150033870853667,1.4104478730379304,1.4033832347771948,0.6781308981595913,6345.886873084651
309,compo_26982,2.0,4.0,66.0,0.0,28.000000000000004,1.0,1,0.2401405653367052,54155.19929986291,308.79178716622795,15.14756485111171,1.4068765022278964,1.4008582240410563,0.6772729473754504,6294.897480786485
310,compo_46706,4.0,0.0,80.0,0.0,16.0,1.0,1,0.7040555115510584,96285.57574428573,303.25887215961563,15.125519204112624,1.3919369935617432,1.390336921678122,0.673676414314844,6080.184243759155
311,compo_24646,2.0,0.0,80.0,0.0,18.0,1.0,1,0.6942354786201062,96779.09960619047,323.17573004512747,15.089925550968106,1.4520639426114057,1.4330842953510494,0.6880837938142783,6921.343126407971
312,compo_67491,6.0,0.0,80.0,0.0,14.000000000000002,1.0,1,0.6037486966423282,81720.97178095239,304.30790866246673,15.056137850894231,1.3996601979998111,1.3957239436977535,0.6755934181525759,6150.535030404507
313,compo_69617,6.0,4.0,62.0,2.0,26.0,1.0,1,0.2445014779186099,55969.97373129149,296.2896019290285,14.844148112099305,1.389609720995847,1.388558481952835,0.6733014067141712,5913.948550520559
314,compo_69601,6.0,4.0,60.0,2.0,28.000000000000004,1.0,1,0.2083136326114813,55969.97373129149,296.1893354654294,14.838339262187677,1.3896932536514843,1.3886139043687815,0.6733256029798288,5912.260185815333
315,compo_69584,6.0,4.0,57.99999999999999,2.0,30.0,1.0,1,0.1833869485642855,55969.97373129149,295.4793420883427,14.815712315942704,1.3890403062686394,1.388144907573022,0.6731822538276879,5892.935806198837
316,compo_4897,0.0,6.0,68.0,0.0,26.0,1.0,1,0.2675843485542593,51544.20138214285,297.0510640021833,14.78153532758162,1.3961482797550735,1.3931103623045038,0.674928964151402,5969.564911175289
317,compo_88025,8.0,2.0,60.0,2.0,28.000000000000004,1.0,1,0.19099315265846548,55915.23371484126,294.6037814485187,14.781012545475402,1.3886888379232147,1.3878806518012383,0.6731202229116487,5871.816140926975
318,compo_2465,0.0,2.0,68.0,0.0,30.0,1.0,1,0.2510410776156349,53035.27622309524,311.50581385094574,14.77475601461539,1.4397337292190462,1.4240436776561696,0.6853789456758919,6567.680167912814
319,compo_3706,0.0,4.0,68.0,0.0,28.000000000000004,1.0,1,0.2568070025013492,53144.745996428566,310.5576557812263,14.772286994873426,1.4371299308360388,1.422175720623191,0.6847625385436718,6528.850786462603
320,compo_88041,8.0,2.0,62.0,2.0,26.0,1.0,1,0.226866592847975,55915.23371484126,295.0398340642268,14.758542181129725,1.3915441215066442,1.3898682629355668,0.6738285584671578,5898.177653071098
321,compo_68503,6.0,2.0,60.0,2.0,30.0,1.0,1,0.21113889211148126,56182.33146462481,296.398080360346,14.755856977816164,1.3958868432310685,1.3929132041902208,0.6748829378728602,5953.691620444265
322,compo_48903,4.0,4.0,60.0,2.0,30.0,1.0,1,0.201666638215767,55774.65209795816,296.4587691639616,14.73615190884328,1.397403982575001,1.3939685575979421,0.675263402124957,5964.094450021849
323,compo_67375,6.0,0.0,62.0,2.0,30.0,1.0,1,0.24865852797734,56878.163523412695,293.97389236661263,14.732439933582793,1.3900289316101058,1.3887931238962128,0.6734783597682491,5866.0106392953785
324,compo_68520,6.0,2.0,62.0,2.0,28.000000000000004,1.0,1,0.2452770081074987,56182.33146462481,297.38845764804984,14.729585972944609,1.4006861128632109,1.3962733989980325,0.6760613449299626,6004.234939443163
325,compo_68485,6.0,2.0,57.99999999999999,2.0,32.0,1.0,1,0.1861862843011037,55696.97823986291,296.0208747224106,14.721192854904402,1.397076346900537,1.3937304305621103,0.6751941776502515,5952.531098200207
326,compo_48920,4.0,4.0,62.0,2.0,28.000000000000004,1.0,1,0.22813360778400665,55774.65209795816,296.2986825833505,14.721151561859715,1.3979292598539197,1.394329809890929,0.6754005650429096,5963.7256590773295
327,compo_47757,4.0,2.0,60.0,2.0,32.0,1.0,1,0.20300248191425185,55501.65660652959,296.91990525616984,14.704453611866994,1.4009585268116385,1.3964518582266,0.6761440429176341,5995.559744306555
328,compo_46581,4.0,0.0,62.0,2.0,32.0,1.0,1,0.2361698328665463,56197.488665317454,293.5137314008988,14.697624444910236,1.3909661923673016,1.3894312069200685,0.6737292724593237,5861.512575980446
329,compo_48885,4.0,4.0,57.99999999999999,2.0,32.0,1.0,1,0.17653731818729418,54744.62695152958,296.27861325681164,14.696958138016644,1.3995066607338658,1.3954262198231584,0.6757982534494472,5972.733666997123
330,compo_47775,4.0,2.0,62.0,2.0,30.0,1.0,1,0.22890913797289555,55987.009831291485,297.2965228785052,14.693833645031864,1.4028276554538264,1.3977625984344408,0.6766024797591483,6015.1233946719885
331,compo_89129,8.0,4.0,68.0,0.0,20.0,1.0,1,0.2661887386239539,54500.41436436507,298.1345128690674,14.690036731976258,1.4056374172748087,1.3997416454694944,0.6772827059514707,6050.64435068424
332,compo_88082,8.0,2.0,68.0,0.0,22.0,1.0,1,0.26799600981284283,54754.01261007936,298.2108995892404,14.689592866506441,1.4058998482172826,1.3999265783769022,0.6773462533509084,6053.928209037817
333,compo_47603,4.0,2.0,46.0,2.0,46.0,1.0,1,0.07894651396898272,50303.14245779941,292.76071098519293,14.672823830439215,1.3903209698382268,1.3889661892754916,0.673589322674766,5841.3318995045865
334,compo_1082,0.0,0.0,57.99999999999999,18.0,24.0,1.0,1,0.17517915817755178,48211.871026818204,303.8867074288292,14.651743885264116,1.4255818592843998,1.4138612469417655,0.6820932388407478,6302.808162297476
335,compo_67338,6.0,0.0,57.99999999999999,2.0,34.0,1.0,1,0.19602200001915326,55888.16313476191,293.34453038874517,14.650594371813908,1.3936349274282709,1.3912771478186658,0.6744081299170626,5873.5510195098905
336,compo_46562,4.0,0.0,60.0,2.0,34.0,1.0,1,0.2138685991223808,55692.841501428564,293.2615750609668,14.646829144683485,1.3936346002216018,1.3912749298713138,0.6744105788608988,5871.738555676145
337,compo_24457,2.0,0.0,56.00000000000001,18.0,24.0,1.0,1,0.1870814723815344,56007.54844904039,300.1584659170578,14.645233520858385,1.4148194529831304,1.40621062080044,0.6795211662877515,6151.838038865283
338,compo_28139,2.0,6.0,68.0,0.0,24.0,1.0,1,0.2836065143562292,54100.27133319624,296.8649032995564,14.640218345411329,1.4051526035274404,1.3993732369602987,0.6771992923019512,6019.635003509156
339,compo_48964,4.0,4.0,68.0,0.0,24.0,1.0,1,0.2757489813509382,54390.00429986291,299.34890405262564,14.638352197752445,1.412837420485866,1.4048030006095191,0.6790498869309802,6121.574692762662
340,compo_1059,0.0,0.0,56.00000000000001,18.0,26.0,1.0,1,0.17286516923786927,48328.91562681818,300.5045247764488,14.638070185423233,1.4163527847359294,1.407293870974942,0.6798938326707065,6169.048806791768
341,compo_68466,6.0,2.0,56.00000000000001,2.0,34.0,1.0,1,0.17395585320628898,54986.53517597402,293.0163625684446,14.634198207494652,1.3937356617274823,1.3913391493968639,0.6744435544240686,5866.982769774925
342,compo_48780,4.0,4.0,48.0,2.0,42.0,1.0,1,0.09082943879110388,50507.74745152958,291.20617610563426,14.632500134343749,1.3882385837833686,1.3874873239133625,0.6731106302640172,5795.389456585773
343,compo_47822,4.0,2.0,68.0,0.0,26.0,1.0,1,0.2765245115398269,54825.78872652957,300.3093499012781,14.630352484443407,1.4162889066368058,1.4072444659121544,0.6798836912129581,6164.28795779347
344,compo_25806,2.0,2.0,68.0,0.0,28.000000000000004,1.0,1,0.2748852184525253,54590.98372652957,311.7235961562345,14.624357116456661,1.4505879521099958,1.431769771803412,0.6880481181239642,6644.504071309148
345,compo_26997,2.0,4.0,68.0,0.0,26.0,1.0,1,0.2722932797636366,54155.19929986291,310.077702577584,14.621888096714699,1.4459427588714029,1.428422485223596,0.686952223571355,6575.633803229254
346,compo_47738,4.0,2.0,57.99999999999999,2.0,34.0,1.0,1,0.17976464070062753,54791.213542640704,296.66716090063784,14.61347024656755,1.4063701282574423,1.4002181166689864,0.6775106824063215,6022.621791529448
347,compo_25431,2.0,2.0,36.0,2.0,57.99999999999999,1.0,1,0.08319124282607986,47814.62608994226,301.8926610009285,14.603940378712974,1.4228632336358156,1.4119003054214674,0.6814757019480299,6240.7252017454175
348,compo_24478,2.0,0.0,57.99999999999999,16.0,24.0,1.0,1,0.19436302238190467,57012.57112046897,308.6753109464102,14.603547894981231,1.4430745599855817,1.4263504528755635,0.6862856292323639,6524.472564684631
349,compo_48866,4.0,4.0,56.00000000000001,2.0,34.0,1.0,1,0.1685854348991461,53820.42357652957,293.6617496452737,14.592702484656071,1.398555867300182,1.3947024041889031,0.6756383738171965,5909.612924364084
350,compo_24456,2.0,0.0,56.00000000000001,16.0,26.0,1.0,1,0.1884604248704232,57044.30904046897,305.0583876525598,14.589874195140352,1.43329799770679,1.4193355232292977,0.6839739400272751,6378.438815337861
351,compo_24426,2.0,0.0,54.0,2.0,42.0,1.0,1,0.18774301559052906,55212.325894761896,297.75660461706406,14.580259616136635,1.4119612175214518,1.4041519298183938,0.6788783352146059,6080.755619396494
352,compo_1081,0.0,0.0,57.99999999999999,16.0,26.0,1.0,1,0.17781297105100058,48328.91562681818,309.0612218546511,14.577840203710993,1.4459686802200338,1.4284175081829076,0.6869878375354844,6552.331313796003
353,compo_24479,2.0,0.0,57.99999999999999,18.0,22.0,1.0,1,0.1931703287374602,56238.43963570706,304.2219259009383,14.576844186035313,1.4316948131604077,1.4181826172777368,0.6836010793894347,6349.178122349711
354,compo_2357,0.0,2.0,56.00000000000001,18.0,24.0,1.0,1,0.1706221743664407,48211.871026818204,300.5045247764488,14.570653682365036,1.4209540982927165,1.4105249459937157,0.6810413508670229,6197.592186300719
355,compo_69547,6.0,4.0,54.0,2.0,34.0,1.0,1,0.16841562011517786,53677.2729298629,292.3176457046765,14.560011480584333,1.396631068235802,1.3933324043370834,0.6751946245508222,5868.786992666263
356,compo_25462,2.0,2.0,38.0,2.0,56.00000000000001,1.0,1,0.0942642069816354,48556.56705089465,305.0173115686585,14.558631799412833,1.4353136647049385,1.4207608699322911,0.6844742250005597,6390.405474800477
357,compo_68564,6.0,2.0,68.0,0.0,24.0,1.0,1,0.2891591076295095,55021.1103598629,300.415566976514,14.558430567639133,1.4215217488481606,1.4109219721395712,0.6811853657709722,6199.123762861457
358,compo_49759,4.0,6.0,38.0,2.0,50.0,1.0,1,0.09045241355057004,46166.73319073591,289.99845386453126,14.552730097984151,1.3899135857422658,1.3886175461414885,0.6735710155872415,5778.922764153243
359,compo_25703,2.0,2.0,56.00000000000001,16.0,24.0,1.0,1,0.17617472174873014,56186.58286168111,305.0583876525598,14.549012103929556,1.4360951856716493,1.4213152182777682,0.6846664024974256,6396.353182773463
360,compo_69658,6.0,4.0,68.0,0.0,22.0,1.0,1,0.28805440738347793,54585.32593319624,299.1723116452362,14.548577295910885,1.4184323401197518,1.4087218523567795,0.6804523196108115,6152.084168416312
361,compo_48756,4.0,4.0,46.0,2.0,44.0,1.0,1,0.07329711352453826,47762.83582502164,292.5057903086018,14.54658783441172,1.3981319547426443,1.3943799810449993,0.6755667787067376,5881.766799060464
362,compo_47740,4.0,2.0,57.99999999999999,6.0,30.0,1.0,1,0.1882969182205289,58408.9000435137,290.29550894025897,14.54577353662281,1.3913163105651178,1.3895963447040356,0.6739161610168628,5793.537366624631
363,compo_67359,6.0,0.0,60.0,6.0,28.000000000000004,1.0,1,0.2208771194495766,59104.732102301576,289.17081552355233,14.542989838896766,1.3879916038462448,1.387267328673252,0.6731106631695132,5749.832838836651
364,compo_68522,6.0,2.0,62.0,6.0,24.0,1.0,1,0.24841765527945645,58408.9000435137,290.4693189814558,14.54266102054988,1.3920712678711962,1.3901237504077386,0.6741014045466082,5801.718485380778
365,compo_28096,2.0,6.0,62.0,4.0,26.0,1.0,1,0.2382334743474988,58186.2150603391,295.926076619912,14.536300389101813,1.4093751080185466,1.4022995690500777,0.678285951737337,6024.383129101328
366,compo_48731,4.0,4.0,44.0,2.0,46.0,1.0,1,0.07256711527453825,47762.83582502164,291.8541250527412,14.534807381185832,1.3969171561600973,1.3935200486676824,0.6752807647072745,5860.334304846611
367,compo_28079,2.0,6.0,60.0,4.0,28.000000000000004,1.0,1,0.22016702047370354,58186.2150603391,295.67798162206026,14.533147346531713,1.408830455707899,1.4019129859034272,0.6781570028138323,6015.5908924269725
368,compo_24377,2.0,0.0,50.0,2.0,46.0,1.0,1,0.1838156281383862,53282.2807547619,296.768871444923,14.532285557784975,1.4122297501595558,1.4043164964420862,0.6789750210377788,6060.420620589372
369,compo_47759,4.0,2.0,60.0,6.0,28.000000000000004,1.0,1,0.2085135555591533,58408.9000435137,290.2545455969513,14.529310354203668,1.3923148744660108,1.3902874499864557,0.6741694411942105,5798.465253054344
370,compo_25704,2.0,2.0,56.00000000000001,18.0,22.0,1.0,1,0.17465285804714278,55412.45137691919,299.15734025509363,14.52927381950468,1.4197097480146164,1.4096187098208541,0.6807712107858895,6159.641241557441
371,compo_67377,6.0,0.0,62.0,6.0,26.0,1.0,1,0.2517991751492977,59104.732102301576,289.6068681392605,14.527579384350936,1.3904102702241896,1.388952069023012,0.6737084626014885,5773.304406360899
372,compo_48922,4.0,4.0,62.0,6.0,24.0,1.0,1,0.23408811506072624,61487.904415577184,289.5505299225708,14.523800587577064,1.390492791510077,1.3890078667774617,0.6737310273096079,5772.559935183474
373,compo_24402,2.0,0.0,52.0,2.0,44.0,1.0,1,0.1863934060571957,54761.721194761914,296.56646874164295,14.522856737287315,1.4122571954712209,1.404330912000567,0.6789879333306833,6056.086069903361
374,compo_68537,6.0,2.0,64.0,4.0,24.0,1.0,1,0.250160774722578,57385.454444624826,289.23987305982587,14.522593988708,1.3896033534353722,1.3883844395920932,0.6735158869316284,5760.6584769025085
375,compo_47718,4.0,2.0,56.00000000000001,2.0,36.0,1.0,1,0.17181275741247948,54791.213542640704,293.0674166959708,14.520661397855804,1.4016455989157752,1.3968382966090505,0.6764333169260809,5914.917260003907
376,compo_47777,4.0,2.0,62.0,6.0,26.0,1.0,1,0.2337932431162818,58408.9000435137,290.6696121149305,14.520063382733063,1.3942424350551257,1.3916343673602205,0.6746429280084717,5818.764090762605
377,compo_69632,6.0,4.0,64.0,2.0,24.0,1.0,1,0.2486154950670226,55969.97373129149,295.5219042757841,14.51614742677633,1.4095169272064412,1.4023891108236954,0.6783335771597009,6016.279205437926
378,compo_1103,0.0,0.0,60.0,16.0,24.0,1.0,1,0.17894479263830218,48211.871026818204,311.08299069749665,14.51582803230469,1.4561519714108948,1.4357291408383646,0.6894321766857503,6666.696993511718
379,compo_2378,0.0,2.0,57.99999999999999,16.0,24.0,1.0,1,0.175569976179572,48211.871026818204,309.0612218546511,14.51042370065279,1.45059359945606,1.4317126308085242,0.6881256445020001,6582.7739303017515
380,compo_25492,2.0,2.0,40.0,2.0,54.0,1.0,1,0.08906464615978353,48800.12812232322,305.1308495342023,14.506021150191081,1.4392619222576235,1.4235614493385018,0.6854470823513271,6418.357892456097
381,compo_2356,0.0,2.0,56.00000000000001,16.0,26.0,1.0,1,0.1732559872398895,48328.91562681818,305.4442985608007,14.502417412849741,1.4404427181516135,1.4244065535962525,0.6857295763810679,6433.149513448374
382,compo_1060,0.0,0.0,56.00000000000001,20.0,24.0,1.0,1,0.17283336310294864,48211.871026818204,299.5345790836337,14.49964259809667,1.4228875104457186,1.4118619985087144,0.6815513813112812,6187.805213804859
383,compo_68536,6.0,2.0,64.0,2.0,26.0,1.0,1,0.2493910252559114,56182.33146462481,296.58032891125697,14.499481213436413,1.4139036603419968,1.4054842981627411,0.6793990501726838,6066.4164601695165
384,compo_24458,2.0,0.0,56.00000000000001,20.0,22.0,1.0,1,0.18738700804820105,56238.43963570706,298.3477364758906,14.496964934515905,1.4194678662417024,1.4094296937972242,0.6807349279178428,6140.000494059263
385,compo_86960,8.0,0.0,64.0,2.0,26.0,1.0,1,0.23324257319956224,56431.60016150793,292.1702903720862,14.490775663661745,1.4009168758464037,1.3963094247909704,0.6762773425821352,5890.884004931055
386,compo_28061,2.0,6.0,57.99999999999999,4.0,30.0,1.0,1,0.19870484698841254,58186.2150603391,296.73222216329515,14.488701557523465,1.4151087456002192,1.406332436714229,0.6796955204385265,6077.149930957473
387,compo_88056,8.0,2.0,64.0,2.0,24.0,1.0,1,0.2321029093297209,55915.23371484126,294.5710042644555,14.48792170302356,1.4085316500726912,1.4016778544829551,0.6781153852456921,5989.270119761963
388,compo_25549,2.0,2.0,44.0,2.0,50.0,1.0,1,0.08600423831772007,50155.34354732321,301.1154960366929,14.484900321010112,1.4286805231054591,1.4159813602287663,0.6829444067679954,6259.659365546855
389,compo_46599,4.0,0.0,64.0,2.0,30.0,1.0,1,0.2411259838387685,56682.84189007936,292.98883254171847,14.483154474804747,1.4039761538139373,1.3984604058285466,0.6770209105328859,5927.0551966764415
390,compo_25724,2.0,2.0,57.99999999999999,16.0,22.0,1.0,1,0.18389954280783047,56417.47404834775,308.25530475374285,14.48242666144979,1.4501458899619826,1.4313747734938935,0.6880386739065918,6561.1471841080665
391,compo_68446,6.0,2.0,54.0,2.0,36.0,1.0,1,0.1737096611300985,54648.06289597402,290.9126375392184,14.480450762252481,1.3977167736987994,1.3940531567095285,0.6755106691301718,5844.442557039582
392,compo_1104,0.0,0.0,60.0,18.0,22.0,1.0,1,0.1801433209505677,48564.766032373744,306.199035611036,14.479502408277492,1.4442625231041395,1.4271377029827363,0.6866498899356035,6475.2121147153475
393,compo_67392,6.0,0.0,64.0,2.0,28.000000000000004,1.0,1,0.2527725451257527,56878.163523412695,294.7304594390539,14.477771579501727,1.4097199948176136,1.4025122758909825,0.6784081348051568,5999.9595410211205
394,compo_2379,0.0,2.0,57.99999999999999,18.0,22.0,1.0,1,0.17676850449183756,48564.766032373744,304.5679847603292,14.47706292514477,1.43957636112459,1.4237714478668908,0.6855410455916624,6407.4914794943115
395,compo_28042,2.0,6.0,56.00000000000001,4.0,32.0,1.0,1,0.19085595455859766,57156.189913910515,295.49883286872534,14.473291496806636,1.4123895768090684,1.4043982712482228,0.6790529375653562,6033.151494671749
396,compo_24499,2.0,0.0,60.0,16.0,22.0,1.0,1,0.21334526234513213,57243.462307135625,309.98878119091506,14.469782748307777,1.456116827647826,1.4356789368575864,0.6894546484366998,6640.945903314752
397,compo_47792,4.0,2.0,64.0,2.0,28.000000000000004,1.0,1,0.2338652889451177,55987.009831291485,296.4055132898027,14.467326498259585,1.4155792382898622,1.4066545708038558,0.6798227167711794,6072.734193090927
398,compo_25521,2.0,2.0,42.0,2.0,52.0,1.0,1,0.08681911033533911,49267.209183751795,304.85088292071623,14.462875156164634,1.441397520977137,1.4250706322910212,0.6859823754926639,6425.6975057914515
399,compo_1058,0.0,0.0,56.00000000000001,16.0,28.000000000000004,1.0,1,0.17964554980973074,48377.66676015152,306.4414887136485,14.457421739306662,1.4465036963918023,1.4287378607172263,0.6871948712687244,6495.375710713729
400,compo_68425,6.0,2.0,52.0,2.0,38.0,1.0,1,0.17217446736898742,54197.45819597403,289.95525949540274,14.451550411287336,1.3967169596044977,1.3933353567066051,0.6752880915462821,5817.6493259422605
401,compo_68403,6.0,2.0,50.0,2.0,40.0,1.0,1,0.1619620316520827,52718.017755974026,290.46883649911507,14.451054535338345,1.398354439060382,1.3944858175042998,0.6756845965779279,5838.4766849247935
402,compo_69527,6.0,4.0,52.0,2.0,36.0,1.0,1,0.16876832563898736,52920.66568986292,289.0580795808182,14.447121068523154,1.3942144451642693,1.3915761587909248,0.6746850085931304,5783.47568173954
403,compo_48936,4.0,4.0,64.0,2.0,26.0,1.0,1,0.2330897587562288,55774.65209795816,295.509998832377,14.442121280740714,1.4145699264247331,1.4059258152742389,0.6795973907206987,6046.629696038159
404,compo_1083,0.0,0.0,57.99999999999999,20.0,22.0,1.0,1,0.17897969322834548,48564.766032373744,303.6935172079315,14.438442920857415,1.4396261327094697,1.4237864509798412,0.6855786643244913,6387.7907679983555
405,compo_68508,6.0,2.0,60.0,12.0,20.0,1.0,1,0.21525715110724847,58735.459652799414,289.5926191436867,14.433918614325291,1.3967969906337805,1.3933822439770422,0.6753192654883606,5810.195228568606
406,compo_24434,2.0,0.0,54.0,18.0,26.0,1.0,1,0.1863632979593121,56073.38043570707,299.58537910476167,14.433725747778931,1.4275802842981742,1.415169278187388,0.6827162295892528,6218.172697867338
407,compo_47697,4.0,2.0,54.0,2.0,38.0,1.0,1,0.16905752386247944,54567.4561426407,292.883062120443,14.43312370166768,1.407091688124052,1.4006317855501609,0.6778053609042625,5943.307204325822
408,compo_28078,2.0,6.0,60.0,2.0,30.0,1.0,1,0.21795608602132246,55454.815257958144,296.7198576866033,14.431387686523152,1.4190172422086391,1.4090747395508054,0.6806708937364278,6100.776713785976
409,compo_47675,4.0,2.0,52.0,2.0,40.0,1.0,1,0.16783553394660647,54116.851442640684,291.4849732716796,14.425658476314291,1.4032684686580401,1.3979311276137292,0.676888674941857,5889.7477562424365
410,compo_25738,2.0,2.0,60.0,4.0,32.0,1.0,1,0.20660414663719565,56415.93354652957,311.7071994874203,14.423530526557489,1.4643394908285787,1.441611215109756,0.6914173926538683,6736.3103668266895
411,compo_28095,2.0,6.0,62.0,2.0,28.000000000000004,1.0,1,0.2416833680617845,55454.815257958144,295.84010652576666,14.422488552966056,1.416936874448067,1.4075934767927518,0.6801783190179056,6068.395777036534
412,compo_48846,4.0,4.0,54.0,2.0,36.0,1.0,1,0.1679865372991461,53596.66617652957,292.26332847850347,14.419656510073931,1.406099832074257,1.3999245539144796,0.677575420240987,5923.709286255092
413,compo_49731,4.0,6.0,36.0,2.0,52.0,1.0,1,0.08401700237057001,43457.511567640686,292.07450033019796,14.417427275893779,1.4056676862179005,1.399618454609032,0.6774727668516309,5916.972016621207
414,compo_24513,2.0,0.0,62.0,4.0,32.0,1.0,1,0.2363858673935305,57111.76560531744,310.4594792341272,14.414942899379131,1.461284404370333,1.4393904310101728,0.6907062051913078,6686.470346717562
415,compo_89105,8.0,4.0,64.0,2.0,22.0,1.0,1,0.2299664680836893,56178.94083484126,293.12853142617735,14.411670110383994,1.4093311869181373,1.4022023381335955,0.6783588362807759,5962.135913321847
416,compo_24477,2.0,0.0,57.99999999999999,14.000000000000002,26.0,1.0,1,0.1980653848898412,58302.245096746025,306.37458649508375,14.410168129426275,1.4495690373453067,1.4309201126074895,0.6879507299009089,6513.8301237690475
417,compo_25576,2.0,2.0,46.0,2.0,48.0,1.0,1,0.08693598066057721,49871.900925894646,301.61690551803457,14.40841870065812,1.4354663293321437,1.420789764871849,0.6846109746681903,6313.861332341746
418,compo_25757,2.0,2.0,62.0,4.0,30.0,1.0,1,0.2291251724998797,56901.286771291474,312.19114032140214,14.408026602554765,1.4668238633251447,1.4434074267528842,0.6920099542917065,6764.5147238897825
419,compo_25722,2.0,2.0,57.99999999999999,12.0,26.0,1.0,1,0.18798441897767185,57874.19929518036,307.5554114971112,14.403131214725926,1.4535537430940149,1.4337910044651174,0.6888954134909798,6567.344956522175
420,compo_25682,2.0,2.0,54.0,18.0,24.0,1.0,1,0.17407759483761898,55215.65425691917,299.58537910476167,14.40197622771526,1.4297734588497415,1.416717013452322,0.6832603885358879,6231.880816510832
421,compo_28060,2.0,6.0,57.99999999999999,2.0,32.0,1.0,1,0.1934727086610316,54424.79011152958,296.515813839793,14.398927085921347,1.4206345785257355,1.4102063605216504,0.6810798358703593,6106.123555764149
422,compo_1061,0.0,0.0,56.00000000000001,22.0,22.0,1.0,1,0.17645840254515646,48564.766032373744,295.8188301912219,14.394106784173793,1.4188321858942712,1.4089234754391322,0.6806514999855868,6079.486668246631
